Year,Rank,Movie,Poster_URL,Genre,TMDb_Rating,TMDb_Vote_Count,Popularity_Score,Release_Date,Runtime_Minutes,Box_Office_USD,Director,Streaming_Original,Primary_Studio_or_Platform,Cult_Classic,Family_Friendly,Rewatchability_Score_10,Overview
1990,60,Blue Steel,https://image.tmdb.org/t/p/w500/mPUrodB3k8NYcvr4WPwtjSe1Mv9.jpg,Thriller,5.804,471,4.876,1990-03-16,102,8217997,Kathryn Bigelow,No,"Lightning Pictures, Precision Films, Mack-Taylor Productions",No,No,6,"Rookie cop Megan Turner orders a burglar to drop his gun. He whirls to shoot. Too late. Turner fires, killing him instantly. When someone lifts the assailant's gun from the crime scene, the police hold Turner accountable for killing an unarmed man. That same someone carves Turner's name into the bullets and uses them in a series of murders. Turner teams up with detective Nick Mann to clear her name and catch the killer. But she is drawn into a deadly game of wits with a psychopath who's always one step ahead… and much closer than she thinks!"
1990,61,Problem Child,https://image.tmdb.org/t/p/w500/4cJK28DhybQGEldJJPtTdKlSbWB.jpg,Comedy,6.175,938,4.5124,1990-07-27,81,72000000,Dennis Dugan,No,"Universal Pictures, Imagine Entertainment",No,No,6,"Ben Healy and his social climbing wife Flo adopt fun-loving seven year old Junior. But they soon discover he's a little monster as he turns a camping trip, a birthday party and even a baseball game into comic nightmares."
1990,62,Hardware,https://image.tmdb.org/t/p/w500/ybauOsdo6ColZ1WsALqIYjpUg4X.jpg,"Horror, Science Fiction, Thriller",5.931,357,4.663,1990-09-14,94,5728953,Richard Stanley,No,"Palace Pictures, British Screen Productions, Wicked Films",No,No,6,"Mark 13 is a government-built killing machine programmed with artificial intelligence, able to repair and recharge itself from any energy source. Through a series of coincidences, the cyborg's head ends up in the home of a sculptress as a bizarre Christmas present from her boyfriend. Once inside its new home, the cyborg promptly reconstructs the rest of its body using a variety of household utensils and proceeds to go on a murderous rampage."
1990,63,Air America,https://image.tmdb.org/t/p/w500/2cVANiDU7AdSLGgs4T7dpgyU2SK.jpg,"Action, Adventure, Comedy, Drama",5.825,676,4.7216,1990-08-10,112,57661269,Roger Spottiswoode,No,"IndieProd Company Productions, Carolco Pictures",No,Yes,6,"Air America was the CIA's private airline operating in Laos during the Vietnam War, running anything and everything from soldiers to foodstuffs for local villagers. After losing his pilot's license, Billy Covington is recruited, and ends up in the middle of a bunch of lunatic pilots, gun-running by his friend Gene Ryack, and opium smuggling by his own superiors."
1990,64,The Russia House,https://image.tmdb.org/t/p/w500/fFvwQGcpEdXkuPJaS15Xtl6h6P4.jpg,"Drama, Thriller, Romance",6.065,339,4.3932,1990-12-21,118,22997992,Fred Schepisi,No,"Star Partners III, Studio Trite, MGM-Pathé Communications",No,No,6,"Barley Scott Blair, a Lisbon-based editor of Russian literature who unexpectedly begins working for British intelligence, is commissioned to investigate the purposes of Dante, a dissident scientist trapped in the decaying Soviet Union that is crumbling under the new open-minded policies."
1990,65,Mermaids,https://image.tmdb.org/t/p/w500/1VufMcp0euY2LpmKiVv8xnbB9Om.jpg,"Comedy, Drama, Romance",6.719,616,4.3114,1990-12-14,110,35419397,Richard Benjamin,No,Orion Pictures,No,No,6,"Fifteen-year-old Charlotte Flax is tired of her wacky mom moving their family to a different town any time she feels it is necessary. When they move to a small Massachusetts town and Mrs. Flax begins dating a shopkeeper, Charlotte and her 9-year-old sister, Kate, hope that they can finally settle down. But when Charlotte's attraction to an older man gets in the way, the family must learn to accept each other for who they truly are."
1990,66,Frankenhooker,https://image.tmdb.org/t/p/w500/s8Oubzkc2pPdOdj4D23ljZSKRbg.jpg,"Comedy, Horror, Science Fiction",6.298,397,4.4172,1990-06-01,85,205068,Frank Henenlotter,No,"Levins-Henenlotter Productions, Shapiro-Glickenhaus Entertainment",No,No,6,"A medical school dropout loses his fiancée in a tragic lawnmower incident and decides to bring her back to life. Unfortunately, he was only able to save her head, so he goes to the red light district in the city and lures prostitutes into a hotel room so he can collect body parts to reassemble her."
1990,67,Lord of the Flies,https://image.tmdb.org/t/p/w500/xhxWsFgBYyDfRWfOhM1OrV88QDJ.jpg,"Adventure, Drama, Thriller",6.4,658,4.8131,1990-03-16,91,13985225,Harry Hook,No,"Castle Rock Entertainment, Nelson Entertainment",No,Yes,6,"When their plane crashes, 25 schoolboys find themselves trapped on a tropical island, miles from civilization."
1990,68,Society,https://image.tmdb.org/t/p/w500/8Yg51sD6loLBYIlUcMDCO0bUGSh.jpg,"Comedy, Horror, Mystery",6.667,656,4.4944,1990-03-30,100,0,Brian Yuzna,No,"Society Productions, Wild Street Pictures",No,No,6,Bill Whitney is worried that he is different to his sister and parents. They mix with other upper-class people while Bill is more down to earth. Even his girlfriend seems a bit odd. All is revealed when Bill returns home to find a party in full swing.
1990,69,Dreams,https://image.tmdb.org/t/p/w500/ua17wrOrUjyqxuYmnUrmOVBMf4G.jpg,"Fantasy, Drama",7.742,588,6.2236,1990-05-11,119,2970161,Akira Kurosawa,No,"Warner Bros. Pictures, Amblin Entertainment, Kurosawa Production",No,No,6,"Eight visually rich vignettes drawn from Kurosawa’s own dreams—fox weddings and vanished orchards, a soldier’s ghosts, a walk through Van Gogh’s canvases, nuclear nightmares, and a water-mill utopia—meditate on childhood, art, mortality, and humanity’s uneasy bond with nature."
1990,70,The NeverEnding Story II: The Next Chapter,https://image.tmdb.org/t/p/w500/5QfUCbgKzWzjHO5X4ANsDmuTxNQ.jpg,"Family, Fantasy, Adventure, Drama",5.78,904,4.2312,1990-10-25,90,16283667,George T. Miller,No,The NeverEnding Story Film,No,Yes,6,"Once again, Bastian is transported to the world of Fantasia which he recently managed to save from destruction. However, the land is now being destroyed by an evil sorceress, Xayide, so he must join up with Atreyu and face the Emptiness once more."
1990,71,A Grand Day Out,https://image.tmdb.org/t/p/w500/h5e3r12VwfUotN36fBr1DNeCD4n.jpg,"Family, Animation, Comedy, Science Fiction, Adventure",7.494,1029,4.8289,1990-05-18,24,40118,Nick Park,No,"Aardman, NFTS",No,Yes,6,"Wallace and Gromit have run out of cheese, and this provides an excellent excuse for the duo to take their holiday to the moon, where, as everyone knows, there is ample cheese."
1990,72,Tales from the Darkside: The Movie,https://image.tmdb.org/t/p/w500/5q8WK4gW45Knxhpb29IVOCbbfI7.jpg,"Thriller, Comedy, Fantasy, Horror",6.188,438,4.4956,1990-05-03,93,16324573,John Harrison,No,"Paramount Pictures, Laurel Productions, Darkside Movie",No,No,6,A young boy tells three stories of horror to distract a witch who plans to eat him.
1990,73,Arachnophobia,https://image.tmdb.org/t/p/w500/lHjpwv1Yv2RcGcTQb4Lc1cKw1y9.jpg,"Comedy, Horror",6.459,1568,4.2822,1990-07-20,109,53200000,Frank Marshall,No,"Amblin Entertainment, Hollywood Pictures, Tangled Web Productions",No,No,6,"A large spider from the jungles of South America is accidentally transported in a crate with a dead body to America where it mates with a local spider. Soon after, the residents of a small California town disappear as the result of spider bites from the deadly spider offspring. It's up to a couple of doctors with the help of an insect exterminator to annihilate these eight legged freaks."
1990,74,Cry-Baby,https://image.tmdb.org/t/p/w500/o3zl5Nd1L5OVv5HTVcMBF23OSy2.jpg,"Comedy, Romance",6.532,1588,5.001,1990-04-06,85,8266343,John Waters,No,"Universal Pictures, Imagine Entertainment",No,No,6,A prim and proper schoolgirl goes against her society grandmother's wishes when she dates a motorcycle-riding juvenile delinquent.
1990,75,Repossessed,https://image.tmdb.org/t/p/w500/jDTP5KgWwvuKfOyJ2PJfTqVYnxJ.jpg,"Comedy, Horror",5.284,387,4.2236,1990-09-14,84,1382462,Bob Logan,No,"Carolco Pictures, Seven Arts Pictures",No,No,6,"It's been some time since Father Jebedaiah Mayii exorcised the Devil from little Nancy Aglet, who is now grown up with a husband and two children of her own. But the prince of darkness wants to go a second round and has returned to repossess her! With Father Mayii unwilling to help, Father Luke Brophy tries his best to help Nancy, even when TV's Ernest Weller plans to air the exorcism live on TV."
1990,76,Dragon Ball Z: The World's Strongest,https://image.tmdb.org/t/p/w500/5elbm3iLgGQ6nA5vqUmi9vIojbF.jpg,"Action, Animation, Science Fiction",6.631,562,4.0614,1990-03-10,60,1009767,Daisuke Nishio,No,"Toei Company, Toei Animation",No,Yes,6,"The evil Dr. Kochin uses the dragon balls to resurrect his mentor, Dr. Wheelo, in an effort to take over the world. Dr. Wheelo, his body having been destroyed by the avalanche that killed him fifty years before, desires the body of the strongest fighter in the world as his new vessel. Believing Roshi to be the world's strongest warrior, Dr. Kochin abducts Bulma and forces Roshi to surrender himself to save her. When Goku hears of their abduction, he goes to their rescue."
1990,77,Men at Work,https://image.tmdb.org/t/p/w500/6bd0rOeZtTmVJObOAXHXBMurvyt.jpg,"Comedy, Crime",5.684,440,4.0939,1990-08-24,99,16200000,Emilio Estevez,No,"Euphoria Films, Epic Productions, Sarlui / Diamant Production",No,No,6,"Two garbage men find the body of a city councilman in a trash can on their route. With help from a supervisor, the duo must solve the case and find the man's killer while hiding the body from the cops."
1990,78,Leatherface: The Texas Chainsaw Massacre III,https://image.tmdb.org/t/p/w500/4Vhv0vRqirhvbudRcNctFgxoFtI.jpg,"Horror, Thriller",5.425,663,3.2855,1990-01-12,81,5765562,Jeff Burr,No,Nicolas Entertainment,No,No,6,Two college students driving coast to coast are lured off the main highway and onto a deserted Texas road where they are stalked by the menacing Leatherface and his family.
1990,79,Postcards from the Edge,https://image.tmdb.org/t/p/w500/uF7bO5UcenRgag0jpbVvKsGyfBK.jpg,"Comedy, Drama",6.635,304,3.4721,1990-09-14,101,39071603,Mike Nichols,No,Columbia Pictures,No,No,6,A substance-addicted actress tries to look on the bright side even as she's forced to move back in with her mother to avoid unemployment.
1990,80,Nightbreed,https://image.tmdb.org/t/p/w500/1ChluYH0BEvJo3gtYoFHnMZI660.jpg,"Horror, Fantasy",6.387,554,3.328,1990-02-16,121,8862354,Clive Barker,No,"Seraphim Films, Morgan Creek Entertainment",No,No,6,"A troubled young man is drawn to a mythical place called Midian where a variety of friendly monsters are hiding from humanity. Meanwhile, a sadistic serial killer is looking for a patsy."
1990,81,Bride of Re-Animator,https://image.tmdb.org/t/p/w500/7t9PmI65umna8yq0BPU9YoKn62I.jpg,"Horror, Comedy, Science Fiction",6.446,510,4.4624,1990-09-01,96,1215,Brian Yuzna,No,"Wild Street Pictures, 50th Street Films",No,No,6,"Unperturbed by the disastrous outcome of his previous meddling with the dead, Dr. West continues his research into the phenomenon of re-animation; only this time, he plans to create life – starting with the heart of his young protégé Dan's dearly deceased Meg Halsey."
1990,82,Joe Versus the Volcano,https://image.tmdb.org/t/p/w500/fwjMUuDZUxedfsUpVQKQN8cYfzB.jpg,"Comedy, Romance, Adventure",5.81,597,3.7291,1990-03-09,102,39400000,John Patrick Shanley,No,"Amblin Entertainment, Warner Bros. Pictures",No,Yes,6,"Hypochondriac Joe Banks finds out he has six months to live, quits his dead end job, musters the courage to ask his co-worker out on a date, and is then hired to jump into a volcano by a mysterious visitor."
1990,83,Graveyard Shift,https://image.tmdb.org/t/p/w500/vITvLxFsDbbg6TMgpYWWscMOf0G.jpg,Horror,5.37,307,3.8758,1990-10-26,89,11582891,Ralph S. Singleton,No,"Paramount Pictures, Graveyard Productions, JVC",No,No,6,"John Hall is a drifter who wanders into a small town in Maine. He needs a job and decides to seek employment at the community's top business: a large textile mill. He is hired to work the ""graveyard shift"" -- from around midnight to dawn -- and, along with a few others, he is charged with cleaning out the basement. This task strikes the workers as simple enough, but then, as they proceed deeper underground, they encounter an unspeakable monstrosity intent on devouring them all."
1990,84,Hamlet,https://image.tmdb.org/t/p/w500/cB5HbaiFoQLLmGeN2eeJjBGrp8U.jpg,"Drama, History",6.588,447,3.5954,1990-12-19,130,20700000,Franco Zeffirelli,No,"Icon Productions, Nelson Entertainment",No,No,6,"Hamlet, Prince of Denmark, finds out that his uncle Claudius killed his father to obtain the throne, and plans revenge."
1990,85,Quigley Down Under,https://image.tmdb.org/t/p/w500/93HWOYFsjLsCJC8RawGLv1ANZwS.jpg,Western,6.717,440,3.9417,1990-10-17,119,21413845,Simon Wincer,No,"MGM-Pathé Communications, Metro-Goldwyn-Mayer",No,No,6,"American Matt Quigley answers Australian land baron Elliott Marston's ad for a sharpshooter to kill the dingoes on his property. But when Quigley finds out that Marston's real target is the aborigines, Quigley hits the road. Now, even American expatriate Crazy Cora can't keep Quigley safe in his cat-and-mouse game with the homicidal Marston."
1990,86,Revenge,https://image.tmdb.org/t/p/w500/83diOZcg6ZiY8voNy2k4BX9TsMf.jpg,"Thriller, Romance, Drama",6.476,492,4.4642,1990-02-16,123,15645616,Tony Scott,No,"New World Pictures, Columbia Pictures, Rastar Productions",No,No,6,"Michael ‘Jay’ Cochran has just left the Navy after 12 years and he's not quite sure what he's going to do, except that he knows he wants a holiday. He decides to visit Tiburon Mendez, a powerful but shady Mexican businessman who he once flew to Alaska for a hunting trip. Arriving at the Mendez mansion in Mexico, he is immediately surprised by the beauty and youth of Mendez’s wife, Miryea."
1990,87,The Freshman,https://image.tmdb.org/t/p/w500/tKeZDE3Hbne5w43k7ASFolDKroC.jpg,"Comedy, Crime",6.294,316,3.2534,1990-07-20,102,0,Andrew Bergman,No,TriStar Pictures,No,No,6,"After a film student gets his belongings stolen, he meets a mobster bearing a startling resemblance to a certain cinematic godfather. Soon, he finds himself caught up in a caper involving endangered species and fine dining."
1990,88,Captain America,https://image.tmdb.org/t/p/w500/vdHrLFfHcJX9nlvUfG3LK2a2hq4.jpg,"Action, Adventure, Science Fiction, War",4.5,468,2.9861,1990-12-14,97,0,Albert Pyun,No,"Jadran Film, 21st Century Film Corporation, Marvel Entertainment Group",No,Yes,6,"During World War II, a brave, patriotic American Soldier undergoes experiments to become a new supersoldier, ""Captain America"". Racing to Germany to sabotage the rockets of Nazi baddie ""Red Skull"", Captain America winds up frozen until the 1990s. He reawakens to find that the Red Skull has changed identities and is now planning to kidnap the President of the United States."
1990,89,3 Men and a Little Lady,https://image.tmdb.org/t/p/w500/4VWWEnhX0zddRKwZWGtIdDcV5U7.jpg,"Family, Comedy",5.847,594,4.2157,1990-11-21,104,71600000,Emile Ardolino,No,"Touchstone Pictures, Interscope Communications",No,Yes,6,"Sylvia's work increasingly takes her away from the three men who help bring up Mary, her daughter. When she decides to move to England and take Mary with her, the three men are heartbroken at losing the two most important women in their lives."
1990,90,Memphis Belle,https://image.tmdb.org/t/p/w500/epsraI4swsSu9Fyefj7vPPhsOHK.jpg,"Drama, War, Action",6.743,446,3.588,1990-09-07,107,0,Michael Caton-Jones,No,"Warner Bros. Pictures, Enigma Productions, Fujisankei Communications Group",No,No,6,"The ""Memphis Belle"" is a World War II bomber, piloted by a young crew on dangerous bombing raids into Europe. The crew only have to make one more bombing raid before they have finished their duty and can go home. In the briefing before their last flight, the crew discover that the target for the day is Bremen."
